timeline,player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,ubr
16,29,1972,2,1,100,1,0,6,5,1,0,5,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.0789,0,0.2392
16,31,1972,2,1,100,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0988,0,0.0000
16,32,1972,2,1,100,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0577,0,0.0000
16,33,1972,2,1,100,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
16,34,1972,2,1,100,1,0,4,4,1,0,4,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-0.0073,0,0.0000
16,38,1972,2,1,100,1,0,1,3,1,2,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0119,0,0.0000
16,44,1972,2,1,100,1,0,8,5,2,2,5,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.0675,0,-0.0497
16,47,1972,2,1,100,1,0,3,4,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.1276,0,0.0000
16,49,1972,2,1,100,1,0,7,4,1,0,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0893,0,0.0000
16,50,1972,2,1,100,1,0,2,4,2,1,5,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-0.0952,0,-0.0160
17,1,1972,1,1,100,1,0,2,4,1,0,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0197,0,0.0000
17,3,1972,1,1,100,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
17,6,1972,1,1,100,1,0,6,4,1,0,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0105,0,0.0000
17,8,1972,1,1,100,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1219,0,0.1621
17,10,1972,1,1,100,1,0,1,2,1,0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0356,0,0.0061
17,11,1972,1,1,100,1,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
17,15,1972,1,1,100,1,0,9,5,1,0,5,0,1,1,0,0,1,1,3,0,0,0,0,1,0,0,0,0,-0.1149,0,0.0000
17,16,1972,1,1,100,1,0,5,5,2,1,5,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0239,0,-0.1206
17,17,1972,1,1,100,1,0,4,5,1,1,5,0,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0.2836,0,0.1417
17,19,1972,1,1,100,1,0,3,4,2,1,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0678,0,-0.0160
17,21,1972,1,1,100,1,0,7,3,1,1,5,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.0075,0,0.0000
17,24,1972,1,1,100,1,0,8,5,2,0,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1375,0,-0.0193
17,26,1972,2,1,100,1,0,9,4,1,0,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0436,0,0.0000
17,27,1972,2,1,100,1,0,5,4,2,0,4,0,1,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0918,0,0.0000
17,29,1972,2,1,100,1,0,6,4,0,1,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0070,0,0.4701
17,32,1972,2,1,100,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0876,0,0.0000
17,33,1972,2,1,100,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
17,34,1972,2,1,100,1,0,4,3,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100,0,0.0000
17,38,1972,2,1,100,1,0,1,3,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293,0,0.0000
17,44,1972,2,1,100,1,0,8,4,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0983,0,0.0000
17,47,1972,2,1,100,1,0,3,3,1,0,3,0,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0.1193,0,0.0000
17,49,1972,2,1,100,1,0,7,3,0,0,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.0194,0,0.0000
17,50,1972,2,1,100,1,0,2,4,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0664,0,0.0000
18,1,1972,1,1,100,1,0,2,4,2,1,4,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0780,0,0.0000
18,6,1972,1,1,100,1,0,6,4,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1867,0,0.0000
18,8,1972,1,1,100,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0543,0,0.0000
18,10,1972,1,1,100,1,0,1,3,1,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.1081,0,0.0000
18,15,1972,1,1,100,1,0,9,4,1,1,4,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1133,0,0.0000
18,16,1972,1,1,100,1,0,5,4,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0886,0,0.0000
18,17,1972,1,1,100,1,0,4,4,0,1,5,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-0.0649,0,0.0000
18,19,1972,1,1,100,1,0,3,4,1,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1156,0,0.0780
18,21,1972,1,1,100,1,0,7,4,1,0,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0208,0,0.0000
18,24,1972,1,1,100,1,0,8,4,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1669,0,0.0000
18,26,1972,2,1,100,1,0,9,4,2,0,4,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0660,0,0.0000
18,27,1972,2,1,100,1,0,5,4,2,0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225,0,-0.0240
18,29,1972,2,1,100,1,0,6,4,1,2,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0368,0,0.3094
18,34,1972,2,1,100,1,0,4,4,0,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1387,0,0.0000
18,38,1972,2,1,100,1,0,1,2,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-0.1336,0,0.0000
18,44,1972,2,1,100,1,0,8,4,2,0,4,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0003,0,-0.0145
18,47,1972,2,1,100,1,0,3,4,1,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0095,0,0.0000
18,49,1972,2,1,100,1,0,7,3,1,0,4,0,1,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0.2618,0,0.0000
18,50,1972,2,1,100,1,0,2,2,1,0,4,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0422,0,0.0000
19,1,1972,1,1,100,1,0,2,4,1,1,4,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0278,0,0.0000
19,6,1972,1,1,100,1,0,6,4,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0066,0,0.0000
19,10,1972,1,1,100,1,0,1,3,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0397,0,-0.0673
19,15,1972,1,1,100,1,0,9,3,1,0,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0133,0,-0.0026
19,16,1972,1,1,100,1,0,5,4,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288,0,0.0000
19,17,1972,1,1,100,1,0,4,5,2,0,5,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0055,0,0.0000
19,19,1972,1,1,100,1,0,3,4,1,1,4,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3332,0,0.0000
19,21,1972,1,1,100,1,0,7,4,1,1,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0911,0,0.0000
19,24,1972,1,1,100,1,0,8,5,1,0,5,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,-0.0849,0,0.0000
19,26,1972,2,1,100,1,0,9,3,0,3,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0834,0,0.0000
19,27,1972,2,1,100,1,0,5,4,1,1,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0410,0,0.0834
19,29,1972,2,1,100,1,0,6,4,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0834,0,0.0000
19,32,1972,2,1,100,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0876,0,0.0000
19,34,1972,2,1,100,1,0,4,3,1,1,3,0,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0.2186,0,0.0000
19,38,1972,2,1,100,1,0,1,3,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0665,0,0.0000
19,44,1972,2,1,100,1,0,8,4,1,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1193,0,0.0000
19,47,1972,2,1,100,1,0,3,2,0,0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0220,0,0.0000
19,49,1972,2,1,100,1,0,7,4,1,1,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580,0,0.0000
19,50,1972,2,1,100,1,0,2,4,1,0,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0649,0,0.0000
20,1,1972,1,1,100,1,0,2,4,0,3,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1745,0,0.0000
20,6,1972,1,1,100,1,0,6,3,2,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671,0,0.0000
20,10,1972,1,1,100,1,0,1,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-0.1015,0,0.0000
20,15,1972,1,1,100,1,0,9,3,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0044,0,0.0000
20,16,1972,1,1,100,1,0,5,4,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1197,0,0.0000
20,17,1972,1,1,100,1,0,4,3,1,1,4,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0180,0,-0.0183
20,19,1972,1,1,100,1,0,3,4,2,1,4,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.1055,0,0.0000
20,21,1972,1,1,100,1,0,7,4,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0965,0,0.0000
20,24,1972,1,1,100,1,0,8,4,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1514,0,0.0000
20,26,1972,2,1,100,1,0,9,4,2,0,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1390,0,-0.0026
20,27,1972,2,1,100,1,0,5,3,1,0,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0055,0,0.0000
20,29,1972,2,1,100,1,0,6,4,1,0,4,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.2090,0,0.3673
20,34,1972,2,1,100,1,0,4,3,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0721,0,0.0000
20,38,1972,2,1,100,1,0,1,3,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0970,0,0.0000
20,44,1972,2,1,100,1,0,8,3,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0928,0,0.0000
20,47,1972,2,1,100,1,0,3,4,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0973,0,0.0000
20,49,1972,2,1,100,1,0,7,3,0,0,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.0317,0,0.0000
20,50,1972,2,1,100,1,0,2,2,1,1,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0327,0,0.0000
21,1,1972,1,1,100,1,0,2,4,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1079,0,0.0000
21,3,1972,1,1,100,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
21,6,1972,1,1,100,1,0,6,3,1,0,3,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0.1598,0,0.0000
21,8,1972,1,1,100,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417,0,0.0000
21,10,1972,1,1,100,1,0,1,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392,0,0.0000
21,15,1972,1,1,100,1,0,9,3,0,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1179,0,0.0000
21,16,1972,1,1,100,1,0,5,1,0,0,4,0,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0.1235,0,-0.0529
21,17,1972,1,1,100,1,0,4,4,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0763,0,0.0000
21,19,1972,1,1,100,1,0,3,4,1,3,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0731,0,0.0000
